scorer,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2936,195.82464151084423,273.24826550483704,0.9999948740005493,275.13624358177185,247.93881559371948,0.9999203681945801,258.1369251012802,216.1697072982788,0.9998764991760254,235.29813700914383,260.4080085158348,1.0,228.05856658145785,236.68086957931519,0.8974762558937073
2937,195.66819274425507,273.65285444259644,0.9999961853027344,274.8697613477707,248.59435558319092,0.9999114274978638,257.72133231163025,216.57028436660767,0.9998816251754761,235.02677834033966,260.8865637779236,1.0,227.8219637721777,237.18651604652405,0.9279424548149109
2938,195.3839241862297,274.20339608192444,0.9999974966049194,274.35539841651917,249.27131032943726,0.9998676776885986,257.30860018730164,217.35538291931152,0.999893307685852,234.46777844429016,261.55982172489166,1.0,228.05406013131142,237.1197531223297,0.9289140105247498
2939,195.206378698349,274.69384920597076,0.9999979734420776,273.14525604248047,249.05079579353333,0.9998581409454346,256.7906641960144,218.03993844985962,0.9998444318771362,234.14986908435822,262.03466725349426,1.0,228.21167148649693,237.18934214115143,0.9445939064025879
2940,195.13846111297607,275.39433640241623,0.9999983310699463,272.7877972126007,249.42573952674866,0.9998511075973511,255.8312566280365,218.9148029088974,0.9998481273651123,233.50681161880493,262.8086049556732,1.0,227.81779937446117,237.98306250572205,0.9622863531112671
2941,195.02508234977722,276.42260786890984,0.9999984502792358,272.6028459072113,249.97416353225708,0.9998821020126343,254.86970710754395,219.54302990436554,0.9999196529388428,232.95587706565857,263.23713421821594,1.0,227.59789443016052,238.33450841903687,0.9722513556480408
2942,194.95806980133057,277.4809294939041,0.9999985694885254,272.425945520401,250.4466997385025,0.999906063079834,254.15047478675842,220.29138320684433,0.999956488609314,232.48038148880005,263.70648646354675,0.9999998807907104,227.31258749961853,238.67125296592712,0.9749027490615845
2943,194.46058416366577,278.1244821548462,0.9999985694885254,272.40684962272644,250.86172950267792,0.9999226331710815,253.6287543773651,220.63886910676956,0.9999696016311646,232.3317472934723,264.18955183029175,0.9999998807907104,226.99992215633392,239.22074484825134,0.9797722101211548
2944,193.6381163597107,279.0102791786194,0.9999979734420776,271.97831296920776,251.44646018743515,0.9999326467514038,253.18585014343262,220.84203404188156,0.9999717473983765,231.86754703521729,264.67373991012573,0.9999997615814209,225.86523032188416,239.28185844421387,0.9787799119949341
2945,193.10161900520325,279.3977918624878,0.9999972581863403,271.8430314064026,251.83016833662987,0.999923825263977,252.90133100748062,221.1045241355896,0.9999743700027466,231.4987986087799,265.74510383605957,0.9999998807907104,225.73213386535645,239.6537642478943,0.9797643423080444
2946,192.58813977241516,279.5308382511139,0.9999964237213135,271.2543044090271,252.20913223922253,0.9999356269836426,252.8274005651474,221.50913178920746,0.9999749660491943,231.26709723472595,266.29271125793457,0.9999998807907104,225.8691885471344,239.73869466781616,0.9814629554748535
2947,192.1323263645172,279.8440399169922,0.9999954700469971,271.04463291168213,252.59054321050644,0.9999511241912842,252.48449471592903,221.69311714172363,0.9999750852584839,230.91958093643188,266.70440351963043,0.9999998807907104,225.59178113937378,240.08771634101868,0.9822116494178772
2948,191.8611512184143,279.9986243247986,0.9999943971633911,270.9991784095764,252.75455385446548,0.999951958656311,251.89853285253048,222.21049070358276,0.999968409538269,230.76139879226685,266.7709332704544,0.9999998807907104,225.36293840408325,240.71003341674805,0.9826455116271973
2949,191.7764973640442,280.28693103790283,0.9999933242797852,270.4560384750366,253.3387360572815,0.9999558925628662,251.3336927294731,222.5272126197815,0.9999643564224243,230.52154064178467,267.271767616272,1.0,224.83841824531555,241.230539560318,0.9783549308776855
2950,191.59729433059692,280.499605178833,0.9999922513961792,270.28596591949463,253.4911676645279,0.99996018409729,251.1202865242958,222.75620937347412,0.9999630451202393,230.3648762702942,267.4635002017021,1.0,224.63442492485046,241.53071427345276,0.9797657132148743
2951,191.53609561920166,280.6947636604309,0.9999912977218628,270.19101786613464,253.51002967357635,0.9999607801437378,250.97512817382812,222.8853476047516,0.99996018409729,230.30437517166138,267.5875247120857,1.0,224.3749794960022,241.73442101478577,0.9799976348876953
2952,191.45716762542725,280.80868434906006,0.9999908208847046,269.86261892318726,253.9385209083557,0.9999644756317139,250.88505578041077,222.94681072235107,0.9999606609344482,229.93606770038605,267.6731050014496,1.0,224.29041481018066,241.85870933532715,0.9742062091827393
2953,191.38255167007446,280.83659076690674,0.9999897480010986,269.92852079868317,253.9367938041687,0.9999651908874512,250.69406247138977,223.02648854255676,0.9999592304229736,229.96482813358307,267.74870133399963,1.0,224.19637656211853,241.93937802314758,0.9698644876480103
2954,191.2696452140808,280.95171546936035,0.9999892711639404,269.39411211013794,254.25151777267456,0.9999675750732422,250.7127103805542,223.0055377483368,0.9999582767486572,229.71934461593628,267.85461731255054,1.0,224.2804470062256,241.93900060653687,0.9667629599571228
2955,191.3939757347107,280.6471834182739,0.9999876022338867,269.2313129901886,254.2789397239685,0.9999659061431885,250.60430240631104,223.39669013023376,0.9999547004699707,229.37758457660675,267.97893998399377,1.0,224.14167737960815,242.15309846401215,0.9581974744796753
2956,191.2924280166626,280.7911820411682,0.9999865293502808,268.90026807785034,254.45235347747803,0.9999686479568481,250.67222845554352,223.39976692199707,0.9999586343765259,229.37687921524048,268.0426833741367,1.0,223.92555570602417,242.20875692367554,0.9480335712432861
2957,191.15029740333557,280.8592019081116,0.9999860525131226,268.74616223573685,254.6350495815277,0.9999666213989258,250.369358420372,223.5617697238922,0.9999558925628662,229.12738919258118,268.3296850323677,1.0,223.75278091430664,242.4801834821701,0.9409589767456055
2958,191.16983652114868,280.8647713661194,0.9999854564666748,268.3712729513645,254.8645670413971,0.9999679327011108,250.42481005191803,223.72127652168274,0.9999542236328125,229.07051849365234,268.419712215662,1.0,223.50588607788086,242.74593877792358,0.9476618766784668
2959,191.13122248649597,280.8861846923828,0.9999849796295166,268.2640751898289,255.12383651733398,0.9999678134918213,250.4636926651001,223.8595085144043,0.9999525547027588,229.13154590129852,268.4939757883549,1.0,223.4437222480774,242.83208239078522,0.947983980178833
2960,191.19446563720703,280.91444396972656,0.999983549118042,268.19631057977676,255.14419269561768,0.9999654293060303,250.29866206645966,223.92087841033936,0.9999502897262573,228.92792826890945,268.8169323205948,1.0,223.22302627563477,243.10659337043762,0.9447798728942871
2961,191.22333669662476,280.9373474121094,0.999983549118042,267.93160251528025,255.57436227798462,0.9999654293060303,250.20342254638672,223.8985559940338,0.9999510049819946,228.90631353855133,268.85970997810364,1.0,223.46487426757812,243.9040469750762,0.9311521053314209
2962,190.77935409545898,281.2730224132538,0.9999840259552002,267.79915092885494,255.67100548744202,0.9999631643295288,249.99261474609375,224.32470703125,0.9999368190765381,228.89537006616592,268.903508245945,1.0,223.07022857666016,244.42610588669777,0.9484364986419678
2963,190.74140739440918,281.319016456604,0.999984622001648,267.72973960638046,255.8227834701538,0.9999614953994751,249.93314504623413,224.42573595046997,0.9999308586120605,228.84626299142838,268.9287873506546,1.0,223.02087545394897,244.4796320796013,0.9461818337440491
2964,190.72726440429688,281.304927110672,0.9999847412109375,267.51949658989906,255.8664195537567,0.9999599456787109,249.93238949775696,224.40229892730713,0.9999319314956665,228.7972393631935,269.1497713327408,1.0,223.08127641677856,244.59445065259933,0.9319804906845093
2965,190.66347408294678,281.34095215797424,0.9999850988388062,266.85140812397003,256.83779191970825,0.9999603033065796,249.97369527816772,224.31778717041016,0.9999353885650635,228.791797041893,269.1635458469391,1.0,223.23838305473328,244.41491556167603,0.9357552528381348
2966,190.69531440734863,281.5512845516205,0.999985933303833,266.85914635658264,256.92083764076233,0.9999618530273438,249.72775602340698,223.6696195602417,0.999929666519165,228.8080449104309,269.5239163637161,1.0,223.10676670074463,244.75497788190842,0.9300225377082825
2967,190.7891764640808,281.6497359275818,0.9999865293502808,266.9315742254257,256.89352464675903,0.9999635219573975,249.97756838798523,224.4654049873352,0.9999333620071411,228.83547049760818,269.55627858638763,1.0,223.21410512924194,244.73600351810455,0.9272744655609131
2968,190.76862955093384,281.7808380126953,0.999987006187439,267.09352827072144,257.14061284065247,0.9999637603759766,250.0550684928894,224.5266251564026,0.9999309778213501,228.91072869300842,269.72279846668243,1.0,223.4094593524933,244.7604262828827,0.9301116466522217
2969,190.82452011108398,281.9477117061615,0.9999884366989136,267.07564252614975,257.1395192146301,0.9999655485153198,250.23620009422302,224.58552074432373,0.9999347925186157,228.99423003196716,269.8078306913376,1.0,223.44805693626404,244.87062519788742,0.9203456044197083
2970,190.87656211853027,282.01701521873474,0.9999887943267822,267.2539852261543,257.259485244751,0.9999657869338989,250.01478695869446,223.9281826019287,0.9999287128448486,229.08896017074585,269.8020716905594,1.0,223.66010308265686,244.9025483727455,0.9236290454864502
2971,190.92168855667114,282.22377264499664,0.9999887943267822,267.17899030447006,257.3372859954834,0.9999659061431885,249.9792196750641,224.00132536888123,0.9999254941940308,229.17533373832703,270.0367329120636,1.0,223.6096749305725,245.07912051677704,0.9347623586654663
2972,191.11156749725342,282.4580463171005,0.9999895095825195,267.6284499466419,257.34266114234924,0.9999662637710571,250.35197925567627,224.6340503692627,0.999923586845398,229.47234511375427,270.46647357940674,1.0,223.54534769058228,245.17440354824066,0.9477338194847107
2973,191.182701587677,282.55767583847046,0.9999891519546509,267.6405437886715,257.3610270023346,0.9999668598175049,250.60280215740204,224.83570194244385,0.9999222755432129,229.48154890537262,270.53755497932434,1.0,223.53471660614014,245.34847021102905,0.9464775919914246
2974,191.12457847595215,282.8514758348465,0.9999903440475464,267.91614896804094,257.6425881385803,0.9999713897705078,250.8331217765808,224.90931272506714,0.9999243021011353,229.58100819587708,270.6113691329956,1.0,223.62069511413574,245.3343871831894,0.9528591632843018
2975,191.02621459960938,283.060081243515,0.99998939037323,268.13584719598293,257.67196345329285,0.9999717473983765,250.42493414878845,224.38736844062805,0.9999288320541382,229.5406789779663,270.6186225414276,1.0,223.8910698890686,245.3893939256668,0.9606317281723022
2976,191.14049243927002,283.22249525785446,0.9999901056289673,268.1491242945194,257.8161015510559,0.9999724626541138,250.4542887210846,224.4502305984497,0.9999279975891113,229.59609305858612,270.6768045425415,1.0,223.99245405197144,245.5843766927719,0.9609366655349731
2977,191.3283133506775,283.4151002764702,0.9999908208847046,268.18408358097076,257.830313205719,0.9999730587005615,250.6039057970047,224.59548497200012,0.9999337196350098,229.711363196373,270.80499243736267,1.0,224.10862398147583,245.69010663032532,0.9629555344581604
2978,191.56884765625,283.92512226849794,0.9999927282333374,268.5170393586159,257.8521800041199,0.9999755620956421,250.6307977437973,224.55806350708008,0.9999270439147949,229.66368794441223,271.5162501335144,1.0,224.07860898971558,245.93531608581543,0.9652911424636841
2979,191.83724212646484,284.4100666344166,0.9999939203262329,268.70706045627594,257.83550548553467,0.9999731779098511,250.37577497959137,224.81558275222778,0.9999145269393921,229.94830310344696,271.59868335723877,1.0,223.82900643348694,246.40615963935852,0.9656956791877747
2980,192.02633261680603,284.89934557676315,0.9999951124191284,268.9115822315216,257.8820140361786,0.9999741315841675,250.28766012191772,224.85410618782043,0.9999076128005981,230.15014386177063,271.88550090789795,1.0,223.34972667694092,246.7593126296997,0.9698828458786011
2981,192.19523882865906,285.6275751590729,0.9999955892562866,268.8910878300667,257.89750719070435,0.9999737739562988,250.34518802165985,225.08207821846008,0.9999107122421265,230.28392386436462,272.3340983390808,1.0,223.2003161907196,247.14016199111938,0.9792543649673462
2982,192.35309100151062,286.9723060131073,0.9999948740005493,268.8490663766861,257.8714644908905,0.9999749660491943,250.02665185928345,225.12191009521484,0.9999042749404907,230.50468015670776,272.46997141838074,1.0,222.99960780143738,247.54075288772583,0.9784300327301025
2983,192.73743653297424,288.3990354537964,0.9999938011169434,268.9088205099106,257.89689922332764,0.9999769926071167,249.52596378326416,225.36274194717407,0.999885082244873,230.95959496498108,273.06524324417114,1.0,222.98044061660767,248.09008693695068,0.9812595248222351
2984,192.93406987190247,288.93630838394165,0.9999951124191284,269.2495654821396,257.92193245887756,0.9999768733978271,249.43330001831055,225.58921813964844,0.9998725652694702,231.09625816345215,273.499591588974,1.0,223.03482007980347,248.66957139968872,0.9827747941017151
2985,193.90347576141357,289.8724684715271,0.9999971389770508,269.2791938781738,258.0733060836792,0.9999778270721436,249.31891298294067,225.97341680526733,0.9998927116394043,231.11770725250244,274.096239566803,1.0,223.27992415428162,249.05500268936157,0.984298586845398
2986,194.68540406227112,290.81982243061066,0.9999986886978149,269.31148648262024,258.0525903701782,0.9999773502349854,249.19897627830505,225.94349455833435,0.9998897314071655,231.070321559906,274.6857577562332,1.0,223.61356163024902,249.49190139770508,0.9789770841598511
2987,195.20339065790176,291.98468915745616,0.9999994039535522,269.4058920145035,258.0853316783905,0.9999780654907227,248.81222820281982,226.24343478679657,0.999871015548706,231.43660187721252,275.2500892877579,1.0,223.323712348938,248.6861162185669,0.9754455089569092
2988,196.04456815123558,292.9183241724968,0.9999992847442627,269.66197395324707,258.2462627887726,0.9999791383743286,248.67857718467712,226.88506639003754,0.9998786449432373,232.21915578842163,275.82000881433487,1.0,223.23615431785583,249.36107230186462,0.9759164452552795
2989,196.6499218940735,293.9090002775192,0.9999991655349731,269.83451187610626,258.335697889328,0.9999793767929077,248.28232049942017,227.56692257523537,0.9998863935470581,232.79975032806396,276.675396502018,1.0,223.07434010505676,250.4949368238449,0.9737371206283569
2990,197.5558545589447,295.12334156036377,0.9999982118606567,269.9233522415161,258.61797392368317,0.9999825954437256,248.12897515296936,228.01053441036493,0.9998890161514282,233.20024490356445,277.2683838605881,1.0,222.72963786125183,251.67907977104187,0.9822967648506165
2991,198.50566911697388,296.11392879486084,0.9999966621398926,270.0540826320648,258.8818563222885,0.9999840259552002,248.0278663635254,228.56244653463364,0.999900221824646,233.24461698532104,277.77280163764954,1.0,222.58230185508728,252.12441408634186,0.9891840219497681
2992,199.23569774627686,296.99195098876953,0.9999940395355225,270.23115491867065,259.0090133547783,0.9999839067459106,247.98762559890747,228.9856482744217,0.9999222755432129,233.46685457229614,278.6327278614044,1.0,222.80027508735657,252.63875883817673,0.9921167492866516
2993,199.46052241325378,297.3548080921173,0.9999920129776001,270.3575596809387,259.7768535763025,0.9999874830245972,247.95895528793335,229.3221197128296,0.9999356269836426,234.176540017128,279.13307309150696,1.0,223.76893091201782,253.32919788360596,0.9938672184944153
2994,199.74381256103516,297.83780336380005,0.999991774559021,270.405800819397,260.0844147503376,0.9999876022338867,248.09523057937622,229.64606988430023,0.9999432563781738,234.1299123764038,279.574782371521,1.0,224.07615613937378,253.99270820617676,0.9951516389846802
2995,199.80328512191772,298.37577164173126,0.9999899864196777,270.29526138305664,260.82852935791016,0.999988317489624,248.01520562171936,230.0091426372528,0.999953031539917,234.21154916286469,280.3057975769043,0.9999998807907104,224.2198131084442,254.78848886489868,0.9970787763595581
2996,200.23533868789673,298.8125487565994,0.9999899864196777,270.2889904975891,261.4870833158493,0.999988317489624,247.91654634475708,230.38539052009583,0.9999580383300781,234.42806541919708,281.01815700531006,0.9999997615814209,224.53147649765015,255.67569494247437,0.9981977343559265
2997,200.54906964302063,299.5682888031006,0.9999918937683105,270.3163456916809,262.32139563560486,0.9999885559082031,247.8380250930786,231.2150673866272,0.9999599456787109,234.1648166179657,282.86196517944336,0.9999997615814209,224.5615611076355,256.11428570747375,0.9987303614616394
2998,200.5468466281891,299.9346839785576,0.9999924898147583,270.3321795463562,262.9447536468506,0.9999880790710449,247.947856426239,231.5373194217682,0.9999585151672363,233.99838829040527,283.8936570137739,0.9999997615814209,224.67485404014587,256.8444039821625,0.9988100528717041
2999,200.5231637954712,300.3875435590744,0.999993085861206,270.39082741737366,263.4945261478424,0.9999872446060181,247.89373636245728,231.99113011360168,0.999951958656311,234.09739339351654,284.6161926984787,0.9999997615814209,224.58134484291077,257.46035647392273,0.998870313167572
3000,200.7571358680725,300.75903564691544,0.9999929666519165,270.23388409614563,264.0629138946533,0.9999874830245972,248.21400022506714,232.5852394104004,0.9999432563781738,234.04077970981598,285.21387243270874,0.9999997615814209,224.41716051101685,257.8863580226898,0.999177873134613
3001,200.70162987709045,301.17995977401733,0.9999932050704956,270.02854180336,264.7063407897949,0.9999866485595703,248.2615520954132,233.13856315612793,0.999933123588562,233.91604900360107,285.8029932975769,0.9999997615814209,224.2491569519043,258.28205037117004,0.999228835105896
3002,200.86407804489136,301.7108944654465,0.9999927282333374,269.82889902591705,265.168231010437,0.9999862909317017,248.53830909729004,233.75846529006958,0.9999169111251831,233.5308825969696,286.24289059638977,0.9999997615814209,224.02215933799744,258.7762589454651,0.9989388585090637
3003,200.75048351287842,302.22276854515076,0.9999923706054688,269.61734354496,265.77143478393555,0.9999837875366211,248.5346212387085,234.20444631576538,0.9999023675918579,233.65253114700317,287.2797613143921,0.9999998807907104,223.72585725784302,259.27667939662933,0.9990184307098389
3004,200.70953679084778,302.7379059791565,0.9999908208847046,269.37800920009613,266.3575463294983,0.9999786615371704,248.55040740966797,234.90071642398834,0.9998828172683716,233.39628553390503,287.48233461380005,1.0,223.2271375656128,260.1661184132099,0.9984356760978699
3005,200.99470353126526,303.5387713909149,0.999988317489624,268.3402399122715,266.41789746284485,0.9999798536300659,248.46843242645264,235.39652109146118,0.9998902082443237,233.3375186920166,288.1363904476166,1.0,222.8301386833191,260.87940114736557,0.9982840418815613
3006,200.7597267627716,304.2459206581116,0.9999842643737793,268.1453726142645,267.1973361968994,0.9999849796295166,248.17204093933105,235.95827708765864,0.9999109506607056,233.03878140449524,288.6675708293915,1.0,222.5469126701355,261.4655613899231,0.9972648620605469
3007,200.55966520309448,303.5281558036804,0.9999840259552002,268.00385018694215,267.6805438399315,0.9999879598617554,247.66527843475342,236.47842878103256,0.9999289512634277,232.17035102844238,287.9463858604431,1.0,222.31073331832886,261.86122250556946,0.9966243505477905
3008,200.71702766418457,303.99368476867676,0.9999847412109375,267.52849528193474,268.40730625391006,0.9999903440475464,247.4447250366211,236.9056934118271,0.9999358654022217,231.83956336975098,289.0584807395935,1.0,222.0164566040039,262.4690463542938,0.9948809146881104
3009,200.7432324886322,304.3719382286072,0.9999874830245972,267.1946673989296,269.131467461586,0.9999903440475464,247.0909402370453,237.41713881492615,0.999937891960144,231.64336347579956,289.7372159957886,1.0,221.71968030929565,262.9726667404175,0.9928627610206604
3010,200.69355511665344,304.76642894744873,0.9999887943267822,266.6957941055298,269.9607603549957,0.9999892711639404,246.54671454429626,238.00984835624695,0.9999399185180664,231.33415460586548,290.464821100235,1.0,221.8760051727295,263.34136605262756,0.9925805330276489
3011,200.84448075294495,305.171400308609,0.9999902248382568,266.40238082408905,270.69943165779114,0.9999855756759644,245.8515977859497,238.50962591171265,0.9999450445175171,231.21471881866455,291.04897850751877,1.0,221.80914759635925,261.5539345741272,0.9904566407203674
3012,201.11929512023926,305.7620577812195,0.9999921321868896,266.0140823125839,271.4343523979187,0.9999814033508301,245.2298560142517,239.11420607566833,0.9999353885650635,231.14518475532532,292.00009686420526,1.0,221.2086831331253,262.7255759239197,0.9929205775260925
3013,201.59683656692505,306.4486119747162,0.9999943971633911,265.66289162635803,272.8508548736572,0.9999778270721436,244.80174762010574,239.46116518974304,0.999923586845398,231.18742895126343,293.0116173028946,1.0,221.32353973388672,263.3916153907776,0.9918727278709412
3014,202.0730471611023,307.09110802412033,0.9999953508377075,265.9324440956116,273.5241084098816,0.9999796152114868,244.00253161601722,240.35550928115845,0.9999467134475708,231.05823731422424,293.7032527923584,1.0,221.23003244400024,264.21941614151,0.9910145401954651
3015,202.49659132957458,308.0290386900306,0.9999963045120239,265.51002264022827,273.9452819824219,0.9999862909317017,243.75558142364025,240.76359486579895,0.9999521970748901,231.09763050079346,294.3987352848053,1.0,221.1290556192398,264.9857439994812,0.9911724925041199
3016,202.91011464595795,308.9038302898407,0.9999967813491821,265.2599172592163,274.5440921783447,0.9999902248382568,243.35570538043976,241.28044748306274,0.9999616146087646,231.41195678710938,295.1113064289093,1.0,220.9125264286995,265.6805305480957,0.9922199845314026
3017,203.40915322303772,309.53262960910797,0.9999957084655762,265.07715463638306,274.9053497314453,0.9999920129776001,243.2147849202156,241.99287152290344,0.9999704360961914,231.5902726650238,295.71130180358887,1.0,221.30687081813812,266.4414949417114,0.9958458542823792
3018,204.43219628930092,310.73445081710815,0.9999957084655762,264.96416425704956,275.1136437654495,0.9999926090240479,242.82724225521088,242.39106225967407,0.9999717473983765,231.87970399856567,295.9451081752777,1.0,221.65282487869263,267.11749571561813,0.9962563514709473
3019,205.21969366073608,312.2816553115845,0.9999920129776001,264.7606997489929,275.334408223629,0.9999932050704956,242.4608746767044,242.75906991958618,0.9999710321426392,232.2706298828125,296.50490856170654,0.9999998807907104,221.48230922222137,267.8112926632166,0.9952722191810608
3020,205.83605337142944,313.5488133430481,0.9999839067459106,264.6975507736206,275.2837779521942,0.9999922513961792,242.35014653205872,242.9407675266266,0.9999719858169556,232.03805494308472,297.8854937553406,0.9999998807907104,221.75884878635406,268.38028290867805,0.9956197142601013
3021,206.24929904937744,314.8343826532364,0.9999872446060181,264.6778950691223,275.30810886621475,0.9999912977218628,242.10818922519684,243.3780396580696,0.9999715089797974,232.25106191635132,298.62429106235504,0.9999997615814209,221.52823674678802,269.5291202068329,0.9968274235725403
3022,207.3282516002655,316.25201776623726,0.9999845027923584,264.63645124435425,275.269850730896,0.9999911785125732,241.9455885887146,243.43553030490875,0.9999752044677734,233.2563681602478,299.5115161240101,0.9999998807907104,221.67903804779053,270.0876533985138,0.9959166646003723
3023,207.40659093856812,316.25511521101,0.9999879598617554,264.4297776222229,275.62002500891685,0.9999920129776001,241.92777061462402,243.846869379282,0.9999756813049316,233.47267198562622,300.1629164814949,0.9999998807907104,221.9207775592804,270.6352107524872,0.9937660694122314
3024,207.90519905090332,316.45753940939903,0.999990701675415,264.5038456916809,275.61607682704926,0.999991774559021,242.196173787117,243.77783489227295,0.9999774694442749,234.02443432807922,300.53272181749344,0.9999998807907104,222.35827016830444,270.92493724823,0.9949605464935303
3025,208.2653295993805,317.42491936683655,0.9999933242797852,264.5069155693054,275.6071397662163,0.999990701675415,241.93268465995789,244.03971344977617,0.999976396560669,234.53873908519745,300.88648664951324,0.9999998807907104,222.01547813415527,271.7586431503296,0.9952927827835083
3026,208.93782830238342,318.24489736557007,0.9999948740005493,264.5859761238098,275.5889487564564,0.9999898672103882,241.964998960495,244.19805715978146,0.999981164932251,235.10816133022308,300.55275440216064,0.9999998807907104,222.08520078659058,272.1989195346832,0.9957382678985596
3027,209.5862159729004,319.21863651275635,0.9999955892562866,264.8759722709656,275.28810477256775,0.9999884366989136,241.95418453216553,244.23101300001144,0.9999828338623047,235.14719647169113,300.50393611192703,0.9999998807907104,222.10129833221436,272.30208134651184,0.9941363334655762
3028,210.10040748119354,319.37752509117126,0.9999955892562866,264.92379236221313,275.1317189335823,0.9999871253967285,242.1125407218933,244.19977498054504,0.9999856948852539,235.7177131474018,300.3827690780163,1.0,222.3647141456604,272.20536494255066,0.9951130747795105
3029,210.77091109752655,319.9085159301758,0.9999963045120239,265.5567169189453,274.9446394443512,0.9999830722808838,242.04640448093414,244.03287008404732,0.9999854564666748,236.09468007087708,300.40442302823067,1.0,222.41851234436035,272.60706663131714,0.99397212266922
3030,211.37053203582764,320.2702012062073,0.9999966621398926,265.54499197006226,274.91614735126495,0.9999823570251465,241.99675369262695,243.97913040593266,0.9999853372573853,236.25475978851318,300.28338050842285,1.0,222.4578332901001,272.52090430259705,0.9935600757598877
3031,212.01753739453852,320.56049251556396,0.9999966621398926,265.9203052520752,274.38844776153564,0.9999815225601196,241.93978571891785,243.76421162486076,0.999983549118042,236.82906538248062,300.02519727125764,1.0,223.25737500190735,272.91392970085144,0.9935736060142517
3032,212.45429694652557,320.622679233551,0.9999964237213135,266.1877431869507,274.1446205377579,0.9999827146530151,242.19821906089783,243.45909124612808,0.9999841451644897,236.95473331212997,299.9909624066204,0.9999998807907104,222.9093451499939,272.46004939079285,0.9911186099052429
3033,213.02697920799255,320.7755627632141,0.9999963045120239,266.15453815460205,274.05115270614624,0.9999828338623047,242.30659425258636,243.33052504062653,0.9999814033508301,237.46470642089844,299.82654643058777,0.9999998807907104,223.1540665626526,272.57025384902954,0.9898335933685303
3034,213.71730756759644,320.9419732093811,0.9999951124191284,266.62500631809235,273.9513943195343,0.9999842643737793,242.66819655895233,243.1995888352394,0.9999797344207764,237.5781123638153,299.81263691186905,0.9999998807907104,223.5196213722229,272.54634380340576,0.9866666197776794
3035,214.3049840927124,321.17095613479614,0.9999936819076538,266.88731575012207,273.6475532054901,0.9999845027923584,242.99466979503632,242.74187350273132,0.999976396560669,238.68626976013184,299.6747736632824,1.0,223.78573083877563,271.76208782196045,0.994628369808197
3036,214.69970846176147,321.0391206741333,0.9999918937683105,267.448634326458,273.6551516056061,0.9999854564666748,243.15425753593445,242.58884000778198,0.9999737739562988,238.43588495254517,299.32789623737335,0.9999998807907104,224.00794100761414,271.84727668762207,0.9944252967834473
3037,214.99773740768433,320.75183296203613,0.999991774559021,267.9879278037697,273.71729016304016,0.9999854564666748,243.43286955356598,242.49637126922607,0.9999690055847168,239.5049285888672,299.5534873008728,1.0,224.50275015830994,271.65602922439575,0.9947049021720886
3038,215.34154629707336,320.7346119880676,0.9999898672103882,268.5618095397949,273.45444536209106,0.9999837875366211,243.43898510932922,242.50901901721954,0.9999688863754272,239.8930311203003,299.57622614502907,1.0,224.8182373046875,271.65598726272583,0.9964445233345032
3039,215.77323269844055,320.87883043289185,0.9999895095825195,269.1215901374817,273.45602893829346,0.9999855756759644,243.7219977080822,242.35651659965515,0.9999662637710571,240.6734230518341,299.2886374592781,1.0,225.10616254806519,271.44743728637695,0.9974019527435303
3040,216.7427637577057,320.28241324424744,0.9999785423278809,269.686524271965,273.18896985054016,0.9999839067459106,244.06280504912138,242.1324610710144,0.9999644756317139,240.957661151886,299.30093574523926,1.0,225.58666467666626,271.48849725723267,0.9973670840263367
3041,217.85234951972961,320.5634605884552,0.9999855756759644,270.2436580657959,272.92130875587463,0.9999819993972778,244.27050414681435,242.0335167646408,0.9999617338180542,241.39388179779053,299.44901275634766,1.0,226.07376909255981,271.7425045967102,0.9962608218193054
3042,218.72787952423096,320.49014258384705,0.9999874830245972,270.7916510105133,272.6154263019562,0.9999778270721436,244.7771138548851,241.95388674736023,0.9999547004699707,242.49384021759033,297.9019651412964,1.0,226.88311660289764,272.74184226989746,0.9967564940452576
3043,219.8401871472597,320.3496837615967,0.9999880790710449,271.49676847457886,272.5827326774597,0.9999747276306152,244.86911725997925,241.97141790390015,0.9999549388885498,242.75783336162567,297.9987111091614,1.0,227.54027077555656,272.01216292381287,0.9957985281944275
3044,220.30200666189194,320.51085448265076,0.9999902248382568,271.94416999816895,272.45376658439636,0.9999706745147705,244.95214349031448,241.82607507705688,0.9999480247497559,243.63719835877419,297.9391665458679,1.0,228.06587522476912,272.2960343360901,0.9976282715797424
