scorer,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
508,291.74343580007553,236.37672382593155,0.9999998807907104,354.65319788455963,171.99493617145345,0.9994255304336548,327.8574495315552,171.24952745437622,0.9999986886978149,328.3872799873352,195.49880868196487,1.0,310.86787366867065,192.63295650482178,0.029520215466618538
509,291.731465280056,235.14109909534454,0.9999998807907104,355.3955047130585,171.30656272172928,0.9995751976966858,327.58574295043945,171.32542479038239,0.9999985694885254,328.5696086883545,194.21582901477814,1.0,310.4038333892822,189.30257320404053,0.012570262886583805
510,292.2963353395462,233.33071947097778,0.9999998807907104,355.9697581231594,170.62939608097076,0.9996519088745117,328.312442779541,170.0790113210678,0.9999986886978149,329.4786763191223,193.0279312133789,1.0,309.93622875213623,188.31545686721802,0.011685313656926155
511,292.14956617355347,231.78214526176453,1.0,356.5352430343628,169.83960843086243,0.9996316432952881,328.56110763549805,169.08289742469788,0.9999982118606567,329.55378770828247,191.31539344787598,1.0,309.97554445266724,187.29386806488037,0.02059715799987316
512,292.3274083137512,230.5828070640564,1.0,357.3367396593094,169.15540599822998,0.9995667338371277,329.2407159805298,168.0177972316742,0.9999966621398926,330.4104337692261,190.66665768623352,1.0,309.6844162940979,186.6955337524414,0.017828403040766716
513,292.5082058906555,228.8884744644165,1.0,357.95294547080994,168.12241673469543,0.999634861946106,329.1948719024658,166.922199010849,0.9999974966049194,330.76915073394775,189.700941324234,1.0,309.8883333206177,186.47220134735107,0.018883120268583298
514,292.88267755508423,227.56326001882553,1.0,358.74679040908813,167.2284917831421,0.9995691180229187,330.0642706155777,165.694011926651,0.9999974966049194,331.3268366456032,188.9428681731224,1.0,309.99310064315796,185.84635639190674,0.017599821090698242
515,293.1130051612854,226.01537001132965,1.0,359.3774425983429,166.40841102600098,0.9995253086090088,330.58869218826294,165.00710022449493,0.999997615814209,331.8318404406309,187.6395845413208,1.0,310.76160860061646,185.0346279144287,0.007925649173557758
516,293.40355610847473,224.29677891731262,0.9999997615814209,359.5931541919708,165.48831021785736,0.9996414184570312,330.9421170949936,164.00378805375658,0.9999979734420776,332.41533678770065,185.88730096817017,1.0,309.90076971054077,180.50976705551147,0.0289405956864357
517,294.32271337509155,223.35931158065796,0.9999995231628418,360.121808052063,164.73497784137726,0.9996110796928406,330.8008110523224,163.40208745002747,0.9999974966049194,332.8586735725403,184.88953304290771,1.0,309.88632345199585,180.08096504211426,0.024154290556907654
518,294.56227350234985,221.710719704628,0.9999992847442627,360.4748477935791,163.50057584047318,0.9996179342269897,331.17917490005493,162.5610455274582,0.9999969005584717,333.6296954154968,183.95216035842896,1.0,310.91027545928955,179.3709545135498,0.014545698650181293
519,295.02898645401,219.9225856885314,0.9999992847442627,361.31661581993103,162.65556371212006,0.9995384216308594,331.27789825201035,161.58845472335815,0.9999953508377075,334.08601689338684,182.94019150733948,1.0,312.14128947257996,178.53493404388428,0.007196134887635708
520,295.52174854278564,218.99905598163605,0.999998927116394,362.24274384975433,161.75261878967285,0.9996299743652344,331.2889316082001,160.7583270072937,0.9999909400939941,334.930748462677,182.16304683685303,1.0,313.2448923587799,177.80468082427979,0.007078251335769892
521,296.05290508270264,217.59378623962402,0.9999985694885254,362.8245475292206,160.40869522094727,0.9996091723442078,331.51433351635933,159.99317979812622,0.9999881982803345,335.76592803001404,181.18191170692444,1.0,314.1608542203903,175.8902530670166,0.01508133765310049
522,297.27671098709106,216.3369550704956,0.9999991655349731,363.7909035682678,159.80992650985718,0.9996992349624634,331.8724234253168,159.4414792060852,0.999992847442627,336.86728954315186,179.99238795787096,1.0,314.6468929052353,175.2106409072876,0.022145802155137062
523,297.89089488983154,214.8121461868286,0.9999995231628418,364.0688420534134,159.143319606781,0.9996851682662964,332.1123142540455,158.74737548828125,0.9999955892562866,337.51204013824463,179.15135651826859,1.0,314.70675587654114,174.68574714660645,0.013921944424510002
524,298.50559878349304,213.93439710140228,0.9999996423721313,364.72061651945114,158.10837292671204,0.999581515789032,332.4723034799099,157.62139415740967,0.9999948740005493,338.6256687641144,177.18022775650024,1.0,313.5849907398224,174.70092010498047,0.01922706328332424
525,299.56152960658073,212.69051069021225,0.9999998807907104,365.61669158935547,157.31891202926636,0.9997643828392029,333.23160421848297,156.657466173172,0.9999923706054688,339.53599414229393,175.905907869339,1.0,313.9079875946045,174.75919008255005,0.01391342468559742
526,300.8898633122444,211.85202465951443,0.9999997615814209,366.47574949264526,156.55112940073013,0.9998406171798706,333.89359867572784,155.55241611599922,0.9999879598617554,340.738682448864,175.3281991481781,1.0,314.30473709106445,174.8167495727539,0.02665605954825878
527,301.51151037216187,210.23455011844635,0.9999997615814209,367.45274662971497,155.95577887445688,0.9998487234115601,334.95894718170166,155.43976455926895,0.9999921321868896,341.4550139904022,174.45345544815063,1.0,314.83453369140625,173.94810461997986,0.015920251607894897
528,302.88461565971375,209.4016683101654,0.9999996423721313,368.53031730651855,155.30795407295227,0.9998787641525269,334.96846866607666,154.8025243282318,0.999985933303833,342.5290856361389,173.7772617340088,1.0,314.60473251342773,173.80783987045288,0.014782358892261982
529,303.73726439476013,208.87742018699646,0.9999995231628418,369.30750703811646,154.86522698402405,0.9998507499694824,335.6513557434082,154.2006299495697,0.9999887943267822,343.2984037399292,173.20742785930634,1.0,314.903333902359,175.94008922576904,0.08238917589187622
530,304.32444643974304,207.63260316848755,0.9999992847442627,370.17938137054443,154.02785575389862,0.9998044371604919,336.120943069458,153.55289387702942,0.9999899864196777,344.31759548187256,172.00671698478982,1.0,318.9741153717041,170.48788928985596,0.057368382811546326
531,305.54397892951965,207.51591181755066,0.9999992847442627,371.1839433312416,153.73459553718567,0.9997509121894836,336.7592017650604,152.97271180152893,0.9999910593032837,344.9438753128052,171.81998586654663,1.0,316.73850762844086,177.04848957061768,0.06959358602762222
532,306.8946669101715,206.99877405166626,0.9999994039535522,371.68326848745346,152.97027111053467,0.9998168349266052,336.831565618515,153.56033277511597,0.9999929666519165,345.6242563724518,171.3909788131714,1.0,318.5640621185303,169.99372458457947,0.06538431346416473
533,307.9536575451493,206.173011302948,0.9999991655349731,372.43708366155624,152.10128569602966,0.9998812675476074,336.9144175052643,153.35815501213074,0.9999947547912598,346.736771941185,170.63543605804443,1.0,317.12614583969116,177.27912044525146,0.0924549400806427
534,308.83962631225586,204.8736538887024,0.9999994039535522,373.51305520534515,151.5120358467102,0.9998841285705566,337.11715841293335,152.94038105010986,0.9999940395355225,347.31139075756073,169.91465139389038,1.0,317.5605413913727,177.4653148651123,0.06876347213983536
535,309.6959698200226,204.14054961502552,0.999998927116394,374.5524206161499,151.01076459884644,0.9998669624328613,337.3720135688782,152.59625625610352,0.9999940395355225,348.16688308119774,169.12994194030762,1.0,318.30587363243103,177.22908687591553,0.11045175045728683
536,309.8591159582138,202.73794996738434,0.9999986886978149,375.05445981025696,150.70116233825684,0.9999017715454102,337.4765474796295,152.38419580459595,0.9999947547912598,349.07028782367706,168.59253644943237,1.0,318.05368423461914,177.18584442138672,0.22833943367004395
537,310.5417914390564,202.2641406059265,0.9999971389770508,375.44411396980286,150.10145211219788,0.9999407529830933,338.28462731838226,151.5746669769287,0.9999951124191284,350.0230624675751,167.7920241355896,1.0,318.4512355327606,177.00490283966064,0.1986946165561676
538,310.91702246665955,201.5256266593933,0.9999977350234985,376.2201838493347,149.52837908267975,0.9999449253082275,339.01157450675964,151.33367919921875,0.9999959468841553,350.6467206478119,167.40459322929382,1.0,319.8247208595276,172.28215742111206,0.3957037925720215
539,311.0770728588104,200.3126664161682,0.9999992847442627,377.1227078437805,148.89907956123352,0.9999277591705322,339.0151150226593,151.02943301200867,0.9999951124191284,351.1209599971771,166.9178535938263,1.0,320.9053554534912,165.45649909973145,0.25572505593299866
540,311.75026965141296,199.92988848686218,0.9999983310699463,378.06575870513916,148.10111241042614,0.9999122619628906,338.82281947135925,150.8123950958252,0.999993085861206,351.73979210853577,166.52917671203613,1.0,320.9662170410156,166.10269927978516,0.738542914390564
541,311.96402955055237,198.70710349082947,0.9999983310699463,378.7516598701477,147.89269939810038,0.9999202489852905,339.5362820029259,150.29882884025574,0.9999933242797852,352.3446455001831,165.5559834241867,1.0,321.6938190460205,164.8802046775818,0.4559447467327118
542,313.12949872016907,198.70392322540283,0.9999979734420776,379.31471145153046,147.4819192290306,0.9998869895935059,340.2472003251314,149.5982964038849,0.9999916553497314,353.0282187461853,165.28735649585724,1.0,323.5099000930786,164.15966367721558,0.2291286736726761
543,313.1782388687134,197.07444286346436,0.9999990463256836,379.77696235477924,147.45113277435303,0.9999178647994995,340.7310202717781,149.0724619626999,0.9999924898147583,354.0098638534546,164.24254286289215,1.0,325.4284505844116,162.86945056915283,0.24794596433639526
544,313.906227350235,197.06740605831146,0.9999990463256836,380.7481937408447,147.36484289169312,0.9999403953552246,340.9644945859909,148.88586354255676,0.9999909400939941,355.0128361582756,164.00527474470437,1.0,326.49106884002686,163.52576160430908,0.09573762118816376
545,314.2914545536041,196.628155708313,0.9999988079071045,381.3026703596115,147.4141322374344,0.9999154806137085,341.1023553609848,148.97398155927658,0.9999884366989136,355.2453539967537,164.13481248915195,1.0,325.21585416793823,163.50124263763428,0.41050583124160767
546,315.14314556121826,197.2366737127304,0.9999984502792358,381.72495687007904,146.68513476848602,0.9999212026596069,341.48438489437103,148.12451576441526,0.9999887943267822,356.37379509210587,162.81872272491455,1.0,325.2014627456665,163.45993614196777,0.4324060380458832
547,315.7017455995083,197.4299852848053,0.999998927116394,381.9245431423187,146.27194738388062,0.9999133348464966,341.60290014743805,148.03418534621596,0.999985933303833,356.4695564508438,162.7775535583496,1.0,326.1874780654907,163.076189994812,0.22496795654296875
548,316.5925789475441,196.75287598371506,0.999998927116394,382.4920356273651,146.1858891248703,0.9999268054962158,342.26877188682556,147.67186775803566,0.9999814033508301,357.91920936107635,161.74426651000977,1.0,327.1979413032532,162.76025533676147,0.38322630524635315
549,316.9676669239998,196.18401496112347,0.999998927116394,383.0365126132965,145.41306591033936,0.9999090433120728,342.56976199150085,147.68092891573906,0.9999722242355347,357.88333225250244,161.4834189414978,1.0,326.0650939941406,163.4914870262146,0.0709129199385643
550,317.61062157154083,195.69097632169724,0.9999988079071045,383.75926423072815,145.0348720550537,0.9999246597290039,342.7511329650879,147.7501874268055,0.9999747276306152,359.10459208488464,160.51862859725952,1.0,325.78642749786377,164.0150327682495,0.20164531469345093
551,318.42692613601685,194.7691456079483,0.9999982118606567,384.45505571365356,144.75621557235718,0.9999150037765503,342.99428701400757,147.900259450078,0.9999698400497437,360.0109272003174,160.3354287147522,1.0,325.8070545196533,163.94565296173096,0.45374593138694763
552,318.5669860839844,193.77736496925354,0.9999988079071045,384.60333776474,144.36398005485535,0.9998915195465088,343.72953629493713,147.38455319404602,0.9999709129333496,360.0844645500183,160.27838277816772,1.0,326.40906524658203,163.5327672958374,0.24878396093845367
553,319.1825728416443,193.03748559951782,0.9999988079071045,385.43060779571533,143.9375081062317,0.999829888343811,343.786123752594,147.08556991815567,0.9999631643295288,360.9815106391907,159.79306626319885,1.0,326.80848121643066,162.91338062286377,0.23900456726551056
554,319.1643052101135,192.56167578697205,0.999998927116394,385.7624282836914,143.55341958999634,0.9998038411140442,344.19320464134216,146.95067167282104,0.9999687671661377,360.9365382194519,159.67795658111572,1.0,327.41219425201416,162.0482258796692,0.15720249712467194
555,320.05260825157166,192.6272509098053,0.9999991655349731,386.049164891243,143.2638099193573,0.9998263716697693,344.42716002464294,146.2488068342209,0.9999721050262451,361.80872106552124,158.2477569580078,1.0,329.4215245246887,160.9259009361267,0.13998332619667053
556,320.4824013710022,192.64629888534546,0.9999990463256836,386.14069068431854,142.95700597763062,0.9998440742492676,345.1522259712219,146.09313702583313,0.9999704360961914,361.88600301742554,158.1385633945465,1.0,329.771381855011,160.8117332458496,0.12531042098999023
557,320.91278982162476,192.78191661834717,0.9999990463256836,386.3563314676285,142.42041635513306,0.9998890161514282,345.12326645851135,145.91873955726624,0.9999748468399048,362.29913091659546,157.5802719593048,1.0,329.91358757019043,160.81181955337524,0.16427628695964813
558,321.2976882457733,192.74486756324768,0.999998927116394,386.30717420578003,142.05085802078247,0.9998857975006104,345.49705696105957,145.98159790039062,0.9999772310256958,362.3475589752197,157.69493460655212,1.0,330.07089614868164,160.6451554298401,0.4282505512237549
559,321.61388540267944,192.5784375667572,0.9999994039535522,386.46414148807526,141.6877979040146,0.9999117851257324,345.5431582927704,145.28363728523254,0.9999730587005615,362.6341404914856,156.89928978681564,1.0,330.7383351325989,160.1490602493286,0.31624114513397217
560,321.98157811164856,192.9505672454834,0.9999995231628418,386.8301703929901,141.34345054626465,0.9999094009399414,345.6548402309418,145.05039238929749,0.9999690055847168,362.49874448776245,156.9917499423027,1.0,331.0496244430542,159.85407710075378,0.35661980509757996
561,322.71842193603516,193.4273772239685,0.9999998807907104,386.84490180015564,141.17849206924438,0.9999139308929443,345.591979265213,145.26231789588928,0.9999704360961914,362.7866859436035,156.99901312589645,1.0,331.09494829177856,160.2599639892578,0.639531135559082
562,323.12115174531937,193.1876494884491,0.9999997615814209,386.99396526813507,141.3597230911255,0.9999096393585205,345.6215624809265,145.42634177207947,0.9999713897705078,363.0078919529915,157.60164892673492,1.0,331.2213935852051,160.36285209655762,0.5096049308776855
563,323.45201939344406,193.58823156356812,0.9999998807907104,386.89440190792084,140.9093148112297,0.9999120235443115,345.7886266708374,145.37020683288574,0.9999744892120361,363.00107115507126,157.56279611587524,1.0,331.1560835838318,160.46062088012695,0.6868351697921753
564,323.84608478844166,194.19352328777313,0.9999998807907104,386.8685257434845,140.7659513950348,0.9999138116836548,346.10704374313354,144.97697687149048,0.9999698400497437,362.96092343330383,157.29036045074463,1.0,331.5855884552002,160.26020669937134,0.14550532400608063
565,324.0911508128047,194.32491433620453,0.9999997615814209,387.383397936821,140.95459312200546,0.9999103546142578,345.91611766815186,145.38352704048157,0.9999703168869019,363.6641073524952,158.1207869052887,1.0,331.3937153816223,160.886634349823,0.5253801345825195
566,324.51216810941696,195.00430953502655,0.9999997615814209,387.34570240974426,140.94975703954697,0.9999117851257324,345.87110114097595,146.0255045890808,0.9999712705612183,363.8738901615143,158.5018515586853,1.0,331.4204406738281,161.8085584640503,0.9041960835456848
567,324.9687712788582,195.7365738749504,0.9999997615814209,387.3687444925308,140.78068554401398,0.9999163150787354,345.74908232688904,146.06296122074127,0.999971866607666,363.68502113223076,158.6534686088562,1.0,331.5145788192749,161.94465732574463,0.7402488589286804
568,325.4097158908844,196.01941509358585,0.9999997615814209,387.2478561401367,140.68437093496323,0.9999115467071533,345.6998510360718,146.45117819309235,0.9999698400497437,363.69817492365837,158.7979326248169,1.0,331.7254710197449,162.4724702835083,0.9014104008674622
569,325.81216394901276,196.81583738327026,0.9999997615814209,387.1655704975128,140.94978618621826,0.999906063079834,345.54147696495056,146.92509186267853,0.9999730587005615,364.1077317073941,159.45306372642517,1.0,331.40367889404297,163.76467375457287,0.9951613545417786
570,326.2976849079132,197.01966428756714,0.9999997615814209,387.2732951641083,141.081427693367,0.9999066591262817,345.6144223213196,147.6286187171936,0.9999750852584839,364.5864841938019,159.42357563972473,1.0,331.80449599027634,164.22047364711761,0.9835538864135742
571,326.5157799720764,197.34584712982178,0.9999996423721313,387.27461808919907,141.3510880470276,0.999904990196228,345.5389473438263,147.97986003011465,0.9999743700027466,364.4499236047268,159.92662453651428,1.0,331.9364285245538,164.7742583155632,0.9714183211326599
572,326.8574638366699,198.13441920280457,0.9999995231628418,387.51305294036865,141.3495798110962,0.9999080896377563,345.68306279182434,148.40258818864822,0.9999750852584839,364.35451889038086,160.38823080062866,1.0,331.57391306757927,165.15754675865173,0.9863570928573608
573,327.49153566360474,198.93162155151367,0.9999994039535522,387.43469816446304,141.334566116333,0.9999139308929443,345.2722957134247,149.13690066337585,0.9999750852584839,364.3776965737343,160.87915086746216,1.0,331.86187240481377,166.03862166404724,0.9710960984230042
574,328.09242391586304,199.3025929927826,0.9999983310699463,387.497624874115,141.95688235759735,0.9999115467071533,345.478627204895,149.28065836429596,0.9999675750732422,364.7019644975662,161.133074760437,1.0,332.347435683012,166.2708740234375,0.9186487793922424
575,328.3199234008789,199.77830576896667,0.9999978542327881,387.5943763256073,142.25564885139465,0.9999121427536011,345.3259963989258,149.69524443149567,0.9999626874923706,364.59734004735947,161.25968027114868,1.0,331.9561753310263,167.1520631313324,0.9698493480682373
576,327.98355889320374,199.57644772529602,0.9999988079071045,387.3226221203804,142.62388277053833,0.9998981952667236,345.3296329975128,150.18014883995056,0.9999412298202515,364.8849692940712,161.38936614990234,1.0,332.40783163905144,167.375150680542,0.9392146468162537
577,328.3060550689697,200.51170921325684,0.9999977350234985,387.22126734256744,142.98599410057068,0.9999057054519653,345.4655830860138,150.30243396759033,0.9999390840530396,365.00400161743164,161.2898874282837,1.0,331.8247241973877,167.07282209396362,0.7357670068740845
578,328.28520822525024,200.3216962814331,0.999997615814209,387.17306566238403,142.9326000213623,0.9998965263366699,345.5904107093811,150.42823576927185,0.9999345541000366,364.9743443131447,161.2113823890686,1.0,331.80324506759644,167.00937700271606,0.7757964134216309
579,328.5173559188843,201.0907964706421,0.9999961853027344,387.2098231315613,142.93006896972656,0.9998891353607178,345.5622606277466,150.5892734527588,0.9999346733093262,364.8103575706482,161.2783088684082,1.0,331.55268907546997,167.2809271812439,0.898622989654541
580,328.3603267669678,201.18350982666016,0.9999966621398926,387.17003095149994,142.94093942642212,0.9998811483383179,345.49695086479187,150.69937801361084,0.9999210834503174,364.72901195287704,161.28319358825684,1.0,331.5528287887573,167.4140863418579,0.9006535410881042
581,328.1324157714844,201.6739468574524,0.9999970197677612,387.3772227168083,143.06784081459045,0.9998747110366821,345.6725878715515,150.54112148284912,0.9999006986618042,364.7571796774864,161.2686653137207,1.0,331.93258333206177,167.0470871925354,0.6303487420082092
582,328.1959390640259,201.6337537765503,0.9999969005584717,386.86315166950226,143.49306178092957,0.9998281002044678,345.8919904232025,151.0170042514801,0.9998823404312134,364.75582951307297,161.72654104232788,1.0,332.07586669921875,167.31206703186035,0.6225269436836243
583,327.84561586380005,201.6073260307312,0.9999979734420776,387.0740233063698,143.70020580291748,0.9998273849487305,345.530396938324,150.26357698440552,0.9999154806137085,364.5650309920311,161.91041803359985,1.0,331.7179260253906,167.84763145446777,0.9124667644500732
584,328.08455324172974,202.05668079853058,0.9999977350234985,386.5395475625992,143.63198709487915,0.999792754650116,345.5759084224701,150.20943641662598,0.9998598098754883,364.4585812687874,161.77955055236816,1.0,332.1732692718506,167.48171949386597,0.5233538150787354
585,327.6380133628845,202.32188498973846,0.9999980926513672,386.8413281440735,143.71558237075806,0.9997486472129822,345.8537108898163,150.67817640304565,0.999868631362915,363.87316158413887,162.23751640319824,1.0,331.9072651863098,167.99981117248535,0.8371775150299072
586,327.4457335472107,202.64309704303741,0.9999983310699463,386.57961416244507,143.62852382659912,0.9997910857200623,345.92475152015686,151.08449935913086,0.9998902082443237,363.875847004354,162.11394691467285,1.0,331.54660272598267,168.39844751358032,0.8525685667991638
587,326.9663498401642,202.95579040050507,0.9999980926513672,386.28401470184326,144.19727277755737,0.9998223185539246,344.91030502319336,151.73347854614258,0.9998593330383301,363.089708507061,163.0004711151123,1.0,332.8142499923706,169.8579032421112,0.4717603623867035
588,326.86409544944763,203.58174687623978,0.9999988079071045,385.922926902771,144.2744164466858,0.9998430013656616,344.7469844818115,151.6824517250061,0.999843955039978,362.83709490299225,163.070237159729,1.0,332.68693447113037,170.23609495162964,0.24212141335010529
589,326.5488398075104,203.85464864969254,0.999998927116394,385.5444746017456,144.86208295822144,0.9998905658721924,344.5176410675049,152.27379322052002,0.9998763799667358,362.7662363052368,162.95973181724548,1.0,332.12922382354736,169.8953981399536,0.44166189432144165
590,326.08077812194824,204.44235450029373,0.9999992847442627,385.0866894721985,145.48347091674805,0.9999191761016846,343.9168667793274,152.51129984855652,0.9999188184738159,362.56986236572266,163.21563518047333,1.0,331.17373180389404,170.96096229553223,0.8948980569839478
591,326.0752704143524,204.83391499519348,0.9999992847442627,384.7007632255554,145.5853238105774,0.9999175071716309,343.80719113349915,153.03207993507385,0.9999144077301025,362.0622272491455,164.10926716029644,1.0,330.99381160736084,171.2923185825348,0.8767176270484924
592,326.0217089653015,205.59917545318604,0.999998927116394,383.90639448165894,145.7466950416565,0.999956488609314,342.57173466682434,153.90587449073792,0.9999500513076782,361.91883516311646,164.2599062025547,1.0,329.40862131118774,172.65184885263443,0.9981656670570374
593,325.7474133968353,205.76472067832947,0.9999992847442627,383.1609044075012,145.7246925830841,0.999966025352478,342.71372723579407,153.76062321662903,0.9999279975891113,361.2295341491699,164.42391180992126,1.0,330.49215364456177,171.98673679400235,0.2024768590927124
594,325.30735754966736,206.81512236595154,0.9999990463256836,382.8808739185333,146.72733783721924,0.9999583959579468,341.3099639415741,155.1008147597313,0.9999716281890869,360.81192779541016,165.49096727371216,1.0,329.0636248588562,173.0266661643982,0.9989169836044312
595,324.6396204829216,206.2843623161316,0.9999994039535522,382.4927787780762,147.15640407800674,0.9999675750732422,341.313658952713,155.3689866065979,0.9999408721923828,360.6040802001953,165.46774685382843,1.0,329.61779022216797,172.81056839227676,0.6145557761192322
596,324.6644108891487,207.16271328926086,0.9999991655349731,382.00628900527954,147.6241216659546,0.9999732971191406,340.75153172016144,156.2734459042549,0.9999369382858276,360.1855216026306,165.98652482032776,1.0,329.0496292114258,173.26961839199066,0.465207576751709
597,324.63864278793335,208.2809591293335,0.9999992847442627,381.462482213974,147.7759604603052,0.9999743700027466,340.1104661822319,157.12021458148956,0.999924898147583,359.99517035484314,166.1747648715973,1.0,328.5676851272583,174.24308705329895,0.6537591218948364
598,324.18637262284756,209.04424166679382,0.9999997615814209,381.28117275238037,148.49440917372704,0.9999728202819824,339.9998925249092,157.75517416000366,0.9999223947525024,359.7267122268677,166.91364407539368,1.0,327.3922185897827,175.47353959083557,0.8060135841369629
599,324.2109640687704,210.38692569732666,0.9999998807907104,381.22701382637024,149.1395205259323,0.999954342842102,339.01451551914215,159.1137113571167,0.9999479055404663,359.8216712474823,168.08848524093628,1.0,327.45419931411743,176.08123445510864,0.992886483669281
600,324.10222421586514,211.27284806966782,0.9999998807907104,380.82997953891754,149.5004233121872,0.9999500513076782,338.9288591146469,159.48406887054443,0.9999737739562988,359.61648201942444,168.9739646911621,1.0,327.4075586795807,176.78710865974426,0.9845592379570007
601,323.7768875807524,212.35256373882294,0.9999998807907104,380.7118068933487,150.19786477088928,0.9999127388000488,339.2217855453491,159.91237020492554,0.999980092048645,359.6448435783386,169.8058385848999,1.0,327.5832118988037,177.200266122818,0.9867870807647705
602,324.04342824965715,214.6257450580597,0.9999998807907104,380.5033893585205,150.83716011047363,0.9998748302459717,338.9283390045166,160.63256001472473,0.9999867677688599,359.3241140842438,170.7578845024109,1.0,327.3992998600006,177.89029383659363,0.998384952545166
603,324.28842973709106,216.2016339302063,0.9999998807907104,380.51065397262573,151.6345717906952,0.9997877478599548,338.95679008960724,161.08759713172913,0.9999865293502808,358.74904704093933,171.6336264014244,1.0,327.7665946483612,178.4722865819931,0.9915887713432312
604,324.88186836242676,217.5914888381958,0.9999995231628418,379.80477298796177,151.84114933013916,0.9997941851615906,338.17200684547424,162.5834333896637,0.9999876022338867,358.2658040523529,172.88894021511078,1.0,326.9219148159027,180.35546055436134,0.9999141693115234
605,324.94827514886856,218.3012888431549,0.9999991655349731,379.42373275756836,152.4654734134674,0.9998219609260559,337.7431740760803,164.08998514711857,0.9999902248382568,358.0590636730194,173.81385481357574,1.0,326.69312262535095,182.06464076042175,0.9999637603759766
606,324.77270287275314,220.01192525681108,0.9999994039535522,379.16219598054886,153.5138554573059,0.9998213648796082,336.7699990272522,165.22100722789764,0.9999860525131226,358.164932012558,175.08866357803345,1.0,326.41583466529846,183.73780488967896,0.9999949932098389
607,324.85362637043,221.21144998073578,0.9999996423721313,378.98975932598114,154.09838223457336,0.9997804760932922,336.7289617061615,166.92431211471558,0.9999709129333496,358.287770986557,176.57538747787476,1.0,326.59077763557434,185.6082022190094,0.9999997615814209
608,324.9893060326576,223.44564867019653,0.9999995231628418,378.42036402225494,155.8477353900671,0.9998701810836792,336.38107085227966,167.3689742088318,0.9999728202819824,358.0929775238037,177.58875465393066,1.0,326.28493309020996,186.87660109996796,0.9999998807907104
609,324.8854520916939,225.27907371520996,0.9999998807907104,378.1943256855011,156.48536828160286,0.9998635053634644,336.23450326919556,168.3901493549347,0.9999812841415405,358.49033880233765,178.81341075897217,1.0,326.32759189605713,187.6935752928257,1.0
610,325.57471323013306,226.867800116539,0.9999998807907104,377.8952970504761,157.29334044456482,0.9998490810394287,336.41155219078064,169.63049745559692,0.9999849796295166,358.0211477279663,180.43395766615868,1.0,326.50490832328796,188.99674224853516,0.9999998807907104
611,325.65816473960876,228.40827783942223,0.9999998807907104,377.7808380126953,158.1353087425232,0.999866247177124,336.0711805820465,170.36792171001434,0.9999833106994629,357.7448854446411,181.62939608097076,1.0,326.68032002449036,190.34129858016968,0.9999998807907104
612,325.5553894042969,229.55223333835602,0.9999998807907104,377.4314534664154,158.93961668014526,0.999850869178772,335.9198832511902,171.4727863073349,0.9999793767929077,357.86318731307983,182.9859426021576,1.0,326.73808193206787,191.37880873680115,0.9999995231628418
613,326.40305042266846,231.74243783950806,0.9999997615814209,377.5629529953003,160.48402214050293,0.9998158812522888,335.39540672302246,173.06179690361023,0.9999610185623169,357.7732071876526,184.22778272628784,1.0,326.3491795063019,192.67333674430847,0.9999997615814209
614,326.9113564491272,233.48987531661987,0.9999983310699463,377.47654962539673,161.36848330497742,0.9997722506523132,335.05950570106506,173.92413687705994,0.9999474287033081,357.6598606109619,185.50628566741943,1.0,326.21406054496765,194.31340634822845,0.9999998807907104
615,326.9142231941223,234.72306275367737,0.9999994039535522,376.9567587375641,162.39303505420685,0.9998378753662109,334.9364252090454,175.3138644695282,0.9999505281448364,357.54656851291656,186.625422000885,1.0,326.11605286598206,195.089617729187,0.9999998807907104
616,327.2708420753479,236.20038706064224,0.9999994039535522,376.700231552124,163.47373455762863,0.9997797608375549,335.27957701683044,175.83046531677246,0.9999613761901855,357.3009195327759,187.88479559868574,1.0,325.6743905544281,196.4989717900753,0.9999998807907104
617,327.353333234787,237.3986815214157,0.9999992847442627,376.74877524375916,164.727101624012,0.9997780919075012,335.10329008102417,176.7532548904419,0.9999737739562988,357.1659299135208,188.98434215784073,1.0,325.4387460947037,198.45620965957642,0.9999998807907104
618,327.4210820198059,238.84368062019348,0.9999991655349731,376.07524824142456,165.33200693130493,0.9997343420982361,334.98722195625305,178.4393846988678,0.9999833106994629,356.8982412815094,189.69604790210724,1.0,325.52981317043304,199.71197175979614,0.9999997615814209
