-0,-0.0039945,-0.011931,-0.019457,-0.026924,-0.034247,-0.04129,-0.047854,-0.053688,-0.061088,-0.06227,-0.062619,-0.062386,-0.060636,-0.060117,-0.059495,-0.051473,-0.046183,-0.040771,-0.035487
-0,-0.0062467,-0.01096,-0.016528,-0.022057,-0.027502,-0.032791,-0.037821,-0.042463,-0.046563,-0.049957,-0.05249,-0.054034,-0.054516,-0.053929,-0.05234,-0.049886,-0.046752,-0.043137,-0.039254
-0,-0.010019,-0.011256,-0.015052,-0.018819,-0.022533,-0.026158,-0.029648,-0.032941,-0.035968,-0.038652,-0.040914,-0.04268,-0.043886,-0.044493,-0.044483,-0.043872,-0.042705,-0.041042,-0.038984
-0,-0.01224,-0.010814,-0.013033,-0.015236,-0.017412,-0.01955,-0.021631,-0.023636,-0.025542,-0.027323,-0.02895,-0.030396,-0.031632,-0.032633,-0.033377,-0.033848,-0.034037,-0.033942,-0.033573
-0,-0.028804,-0.023978,-0.028184,-0.032254,-0.036116,-0.039682,-0.042853,-0.045525,-0.0476,-0.048994,-0.049651,-0.049552,-0.048716,-0.047205,-0.045112,-0.042556,-0.039671,-0.036576,-0.033399
-0,-0.01378,-0.013787,-0.017639,-0.021449,-0.025185,-0.028802,-0.032244,-0.035442,-0.038319,-0.040793,-0.042783,-0.04422,-0.045054,-0.045256,-0.044832,-0.043817,-0.042274,-0.040282,-0.037952
-0,-0.013302,-0.013893,-0.01809,-0.022241,-0.026309,-0.030243,-0.033974,-0.037421,-0.040493,-0.043093,-0.045129,-0.046522,-0.04722,-0.047202,-0.046485,-0.045124,-0.04321,-0.040837,-0.038145
-0,-0.0086247,-0.012401,-0.017879,-0.023309,-0.028641,-0.033799,-0.038676,-0.043142,-0.047043,-0.050222,-0.052531,-0.053857,-0.054139,-0.053383,-0.051669,-0.049134,-0.045966,-0.042358,-0.038512
-0,-0.0062328,-0.0097198,-0.01429,-0.018834,-0.023323,-0.027713,-0.031941,-0.035924,-0.039565,-0.042754,-0.045378,-0.047333,-0.048537,-0.048944,-0.048548,-0.047392,-0.045568,-0.043174,-0.040373
-0,-0.0087281,-0.010847,-0.015001,-0.019126,-0.023195,-0.027168,-0.030987,-0.034583,-0.037873,-0.040765,-0.043165,-0.044986,-0.046158,-0.046639,-0.046419,-0.045527,-0.044029,-0.042003,-0.039579
-0,-0.011167,-0.010175,-0.012451,-0.014712,-0.016948,-0.019148,-0.021294,-0.023367,-0.025342,-0.027193,-0.028892,-0.030409,-0.031715,-0.032781,-0.033584,-0.034109,-0.034341,-0.03428,-0.033935
-0,-0.014924,-0.011567,-0.012936,-0.014292,-0.01563,-0.016943,-0.018223,-0.019462,-0.02065,-0.021775,-0.022827,-0.023795,-0.024665,-0.025428,-0.026072,-0.026589,-0.02697,-0.027211,-0.027309
-0,-0.01028,-0.014077,-0.020039,-0.025937,-0.031704,-0.037241,-0.042414,-0.047058,-0.050991,-0.054029,-0.056015,-0.056844,-0.056487,-0.055,-0.05252,-0.049246,-0.045412,-0.041259,-0.036986
-0,-0.0095389,-0.013322,-0.019063,-0.024748,-0.030318,-0.035684,-0.040725,-0.045293,-0.049218,-0.052328,-0.05447,-0.055534,-0.055473,-0.054322,-0.052189,-0.049246,-0.045707,-0.04179,-0.037699
-0,-0.0045467,-0.010445,-0.016494,-0.022504,-0.028425,-0.034176,-0.039637,-0.044658,-0.049057,-0.052643,-0.055235,-0.056692,-0.056941,-0.055995,-0.053956,-0.051001,-0.04736,-0.043278,-0.038983
-0,-0.0066696,-0.0099679,-0.014507,-0.019019,-0.023474,-0.027829,-0.032019,-0.035964,-0.039566,-0.042715,-0.045302,-0.047224,-0.048401,-0.048787,-0.048379,-0.04722,-0.0454,-0.043019,-0.040234
-0,-0.0089199,-0.011249,-0.01563,-0.019978,-0.024263,-0.028438,-0.032439,-0.036187,-0.039588,-0.042538,-0.044935,-0.046686,-0.047721,-0.048002,-0.04753,-0.046351,-0.044552,-0.042225,-0.039522
-0,-0.015623,-0.012631,-0.014508,-0.016365,-0.018192,-0.019979,-0.021709,-0.023367,-0.024934,-0.02639,-0.027713,-0.028882,-0.029877,-0.030679,-0.031274,-0.03165,-0.031799,-0.031724,-0.031428
-0,-0.015246,-0.012811,-0.015047,-0.017259,-0.019436,-0.02156,-0.023613,-0.025571,-0.027407,-0.029093,-0.0306,-0.031899,-0.032962,-0.033767,-0.034295,-0.034536,-0.034486,-0.034152,-0.033551
-0,-0.010081,-0.010188,-0.013068,-0.01593,-0.01876,-0.021538,-0.024239,-0.02683,-0.029273,-0.031526,-0.033543,-0.035276,-0.036682,-0.037723,-0.03837,-0.038608,-0.038435,-0.037864,-0.03693
-0,-0.013126,-0.012612,-0.015844,-0.019045,-0.022194,-0.025261,-0.028208,-0.030988,-0.033549,-0.035833,-0.037781,-0.039338,-0.040457,-0.041104,-0.041261,-0.040935,-0.040146,-0.038934,-0.037367
-0,0.00089857,-0.0083972,-0.015649,-0.022868,-0.029998,-0.036936,-0.043523,-0.049548,-0.054755,-0.058871,-0.061644,-0.062896,-0.062561,-0.060709,-0.057542,-0.053361,-0.048515,-0.043354,-0.038154
-0,-0.0074756,-0.014339,-0.021981,-0.029541,-0.036915,-0.043944,-0.050405,-0.058697,-0.061897,-0.062613,-0.063432,-0.062627,-0.060338,-0.056826,-0.060757,-0.050837,-0.044644,-0.039164,-0.033896
-0,-0.017168,-0.01454,-0.017169,-0.019764,-0.022306,-0.024769,-0.027126,-0.02934,-0.031374,-0.033188,-0.034742,-0.035997,-0.036921,-0.037492,-0.037695,-0.037533,-0.037011,-0.03616,-0.035015
-0,0.027286,-0.033311,-0.063719,-0.11573,-0.12758,-0.1473,-0.14874,-0.11928,-0.10128,-0.082116,-0.064441,-0.054541,-0.056003,-0.028951,-0.028739,-0.037228,-0.0084192,-0.03856,4.4409e-16
-0,-0.012387,-0.017196,-0.024573,-0.03184,-0.03888,-0.045522,-0.05154,-0.060984,-0.060381,-0.062106,-0.062492,-0.061352,-0.058847,-0.055242,-0.05844,-0.050037,-0.043219,-0.037935,-0.032875
-0,-0.0076105,-0.014269,-0.021785,-0.02922,-0.036475,-0.043395,-0.049766,-0.05702,-0.061985,-0.061948,-0.062849,-0.06216,-0.060008,-0.056927,-0.060934,-0.050149,-0.044797,-0.039401,-0.03419
-0,-0.0061998,-0.010638,-0.015971,-0.021269,-0.02649,-0.03157,-0.036417,-0.040914,-0.044921,-0.048288,-0.050868,-0.052539,-0.05322,-0.052894,-0.051606,-0.049467,-0.04664,-0.043299,-0.039649
-0,-0.012232,-0.012898,-0.016853,-0.020769,-0.024617,-0.028352,-0.031918,-0.035244,-0.038253,-0.040856,-0.042972,-0.044523,-0.045454,-0.045733,-0.04536,-0.044371,-0.042831,-0.040817,-0.038448
-0,-0.0069726,-0.011841,-0.017738,-0.023588,-0.029337,-0.0349,-0.040156,-0.044956,-0.049123,-0.052477,-0.054849,-0.056113,-0.056212,-0.055167,-0.053084,-0.050138,-0.04655,-0.042552,-0.03836
-0,-0.0039945,-0.011931,-0.019457,-0.026924,-0.034247,-0.04129,-0.047854,-0.053688,-0.061088,-0.06227,-0.062619,-0.062386,-0.060636,-0.060117,-0.059495,-0.051473,-0.046183,-0.040771,-0.035487
-0,-0.0062467,-0.01096,-0.016528,-0.022057,-0.027502,-0.032791,-0.037821,-0.042463,-0.046563,-0.049957,-0.05249,-0.054034,-0.054516,-0.053929,-0.05234,-0.049886,-0.046752,-0.043137,-0.039254
-0,-0.010019,-0.011256,-0.015052,-0.018819,-0.022533,-0.026158,-0.029648,-0.032941,-0.035968,-0.038652,-0.040914,-0.04268,-0.043886,-0.044493,-0.044483,-0.043872,-0.042705,-0.041042,-0.038984
-0,-0.01224,-0.010814,-0.013033,-0.015236,-0.017412,-0.01955,-0.021631,-0.023636,-0.025542,-0.027323,-0.02895,-0.030396,-0.031632,-0.032633,-0.033377,-0.033848,-0.034037,-0.033942,-0.033573
-0,-0.028804,-0.023978,-0.028184,-0.032254,-0.036116,-0.039682,-0.042853,-0.045525,-0.0476,-0.048994,-0.049651,-0.049552,-0.048716,-0.047205,-0.045112,-0.042556,-0.039671,-0.036576,-0.033399
-0,-0.01378,-0.013787,-0.017639,-0.021449,-0.025185,-0.028802,-0.032244,-0.035442,-0.038319,-0.040793,-0.042783,-0.04422,-0.045054,-0.045256,-0.044832,-0.043817,-0.042274,-0.040282,-0.037952
-0,-0.013302,-0.013893,-0.01809,-0.022241,-0.026309,-0.030243,-0.033974,-0.037421,-0.040493,-0.043093,-0.045129,-0.046522,-0.04722,-0.047202,-0.046485,-0.045124,-0.04321,-0.040837,-0.038145
-0,-0.0086247,-0.012401,-0.017879,-0.023309,-0.028641,-0.033799,-0.038676,-0.043142,-0.047043,-0.050222,-0.052531,-0.053857,-0.054139,-0.053383,-0.051669,-0.049134,-0.045966,-0.042358,-0.038512
-0,-0.0062328,-0.0097198,-0.01429,-0.018834,-0.023323,-0.027713,-0.031941,-0.035924,-0.039565,-0.042754,-0.045378,-0.047333,-0.048537,-0.048944,-0.048548,-0.047392,-0.045568,-0.043174,-0.040373
-0,-0.0087281,-0.010847,-0.015001,-0.019126,-0.023195,-0.027168,-0.030987,-0.034583,-0.037873,-0.040765,-0.043165,-0.044986,-0.046158,-0.046639,-0.046419,-0.045527,-0.044029,-0.042003,-0.039579
-0,-0.011167,-0.010175,-0.012451,-0.014712,-0.016948,-0.019148,-0.021294,-0.023367,-0.025342,-0.027193,-0.028892,-0.030409,-0.031715,-0.032781,-0.033584,-0.034109,-0.034341,-0.03428,-0.033935
-0,-0.014924,-0.011567,-0.012936,-0.014292,-0.01563,-0.016943,-0.018223,-0.019462,-0.02065,-0.021775,-0.022827,-0.023795,-0.024665,-0.025428,-0.026072,-0.026589,-0.02697,-0.027211,-0.027309
-0,-0.01028,-0.014077,-0.020039,-0.025937,-0.031704,-0.037241,-0.042414,-0.047058,-0.050991,-0.054029,-0.056015,-0.056844,-0.056487,-0.055,-0.05252,-0.049246,-0.045412,-0.041259,-0.036986
-0,-0.0095389,-0.013322,-0.019063,-0.024748,-0.030318,-0.035684,-0.040725,-0.045293,-0.049218,-0.052328,-0.05447,-0.055534,-0.055473,-0.054322,-0.052189,-0.049246,-0.045707,-0.04179,-0.037699
-0,-0.0045467,-0.010445,-0.016494,-0.022504,-0.028425,-0.034176,-0.039637,-0.044658,-0.049057,-0.052643,-0.055235,-0.056692,-0.056941,-0.055995,-0.053956,-0.051001,-0.04736,-0.043278,-0.038983
-0,-0.0066696,-0.0099679,-0.014507,-0.019019,-0.023474,-0.027829,-0.032019,-0.035964,-0.039566,-0.042715,-0.045302,-0.047224,-0.048401,-0.048787,-0.048379,-0.04722,-0.0454,-0.043019,-0.040234
-0,-0.0089199,-0.011249,-0.01563,-0.019978,-0.024263,-0.028438,-0.032439,-0.036187,-0.039588,-0.042538,-0.044935,-0.046686,-0.047721,-0.048002,-0.04753,-0.046351,-0.044552,-0.042225,-0.039522
-0,-0.015623,-0.012631,-0.014508,-0.016365,-0.018192,-0.019979,-0.021709,-0.023367,-0.024934,-0.02639,-0.027713,-0.028882,-0.029877,-0.030679,-0.031274,-0.03165,-0.031799,-0.031724,-0.031428
